ppd_id,PlanName,StateAbbrev,planf,ActAssets_AVA_2014,ActAssets_AVA_2015,ActAssets_AVA_2016,ActAssets_GASB_2014,ActAssets_GASB_2015,ActAssets_GASB_2016,ActAssets_Smooth_2014,ActAssets_Smooth_2015,ActAssets_Smooth_2016,actives_tot_2014,actives_tot_2015,actives_tot_2016,ActiveSalaries_2014,ActiveSalaries_2015,ActiveSalaries_2016,ActLiabilities_GASB_2014,ActLiabilities_GASB_2015,ActLiabilities_GASB_2016,beneficiaries_tot_2014,beneficiaries_tot_2015,beneficiaries_tot_2016,BeneficiaryBenefit_avg_2014,BeneficiaryBenefit_avg_2015,BeneficiaryBenefit_avg_2016,benefits_tot_2014,benefits_tot_2015,benefits_tot_2016,CoveredPayroll_GASB67_2014,CoveredPayroll_GASB67_2015,CoveredPayroll_GASB67_2016,expense_TotBenefits_2014,expense_TotBenefits_2015,expense_TotBenefits_2016,MktAssets_net_2014,MktAssets_net_2015,MktAssets_net_2016,NetPosition_2014,NetPosition_2015,NetPosition_2016,payroll_2014,payroll_2015,payroll_2016,TotalPensionLiability_2014,TotalPensionLiability_2015,TotalPensionLiability_2016,UAAL_GASB_2014,UAAL_GASB_2015,UAAL_GASB_2016,al,al_source,payroll,payroll_source,assets.mv,assets.mv_source,assets.av,assets.av_source,uaal,uaal_source,actives,actives_source,beneficiaries,beneficiaries_source,benefits,benefits_source,avgbenefit.ppd,avgbenefit.ppd_source,avgsalary,avgbenefit,avgbenefit_best,AssetSmoothingPeriod_GASB_2014,AssetSmoothingPeriod_GASB_2015,AssetSmoothingPeriod_GASB_2016,openclosedf_2014,openclosedf_2015,openclosedf_2016,pctdollf_2014,pctdollf_2015,pctdollf_2016,UAALAmortPeriod_GASB_2014,UAALAmortPeriod_GASB_2015,UAALAmortPeriod_GASB_2016,assetperiod,assetperiod_source,openclosedf,openclosedf_source,pctdollf,pctdollf_source,amortperiod,amortperiod_source
73,New Jersey Teachers,NJ,Teachers,NA,NA,NA,29044777.902,28301404.184,27169758.348,29044777.902,28301404.184,27169758.348,152812,153452,154163,10505914,10305472,10436205,53749976.641,55359377.071,57865971.163,94822,98230,101246,39.55495834350586,39.8753547668457,40.175167083740234,3750680.25,3916956.25,4067575,10038792.896,10162263.47,10305472.484,3755010.521,3920924.263,4075562.467,27282252.461,25604797.56,22717862.967,27282252.461,25604797.56,22717835.967,10162236.47,10305472.484,10436205.103,81095320,89182662,101746770,24705198.739,27057972.887,30696212.815,57865971.163,ActLiabilities_GASB_2016,10436205.103,payroll_2016,22717862.967,MktAssets_net_2016,27169758.348,ActAssets_GASB_2016,30696212.815,UAAL_GASB_2016,154163,actives_tot_2016,101246,beneficiaries_tot_2016,4067575,benefits_tot_2016,40175.167083740234,BeneficiaryBenefit_avg_2016,67695.91343577902,40175.16741402129,40175.16741402129,5,0,0,open,open,NA,levdollar,levdollar,levdollar,30,30,30,0,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2015,levdollar,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
74,New Mexico PERA,NM,General-S&L,NA,NA,NA,13482815.522,14074919.042,14654814.373,13516208.441,14111787.163,14695265.225,49288,49173,48693,2102265.25,2248254.25,2135171.5,17784376.686,18786486.55,19474241.384,33562,35672,37206,27.972999572753906,27.885000228881836,28.197999954223633,938822.75,994731.25,1049143.75,2102265.325,2248254.276,2326943.176,905329.14,966236.566,1024399.237,14428500.519,14255528.544,13826658.367,14424792.739,14255528.543,13826658.367,2102265.325,2248254.276,2135171.462,17744186.9,18516054.874,19986038.742,4301561.164,4711567.508,4819427.011,19474241.384,ActLiabilities_GASB_2016,2135171.462,payroll_2016,13826658.367,MktAssets_net_2016,14654814.373,ActAssets_GASB_2016,4819427.011,UAAL_GASB_2016,48693,actives_tot_2016,37206,beneficiaries_tot_2016,1049143.75,benefits_tot_2016,28197.999954223633,BeneficiaryBenefit_avg_2016,43849.65933501735,28198.240875127667,28198.240875127667,4,4,4,open,open,open,levpercent,levpercent,levpercent,30,30,30,4,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
75,New Mexico Educational,NM,Teachers,NA,NA,NA,10714996.256,11472378.929,11905958.7,10714996.256,11472378.929,11905958.7,61173,60998,60057,2538882.75,2610297,2538882.75,16971321.732,18014425.002,18536428.261,42246,44043,45797,21.479999542236328,20.90582847595215,21.26129722595215,NA,NA,NA,2718100.677,2730320.345,2740526.669,868291.382,920755.421,973703.652,11346075.825,11497723.115,11532837.951,11346075.824,11497723.115,11532837.951,2538882.656,2610297.095,2612044.477,17051806.637,17974989.414,18729271.512,6256325.476,6542046.073,6630469.561,18536428.261,ActLiabilities_GASB_2016,2612044.477,payroll_2016,11532837.951,MktAssets_net_2016,11905958.7,ActAssets_GASB_2016,6630469.561,UAAL_GASB_2016,60057,actives_tot_2016,45797,beneficiaries_tot_2016,973703.652,expense_TotBenefits_2016,21261.29722595215,BeneficiaryBenefit_avg_2016,43492.75649799358,21261.297726925346,21261.297726925346,5,5,5,open,closed,closed,levpercent,levpercent,levpercent,30,30,30,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
76,New York City ERS,NY,General-Local,NA,NA,NA,50505971,NA,NA,NA,NA,NA,184762,NA,NA,12693712,NA,NA,71839051,NA,NA,142095,NA,NA,26.94385528564453,NA,NA,3828587.25,NA,NA,12182888,12314958,12336979,4002431,4247483,4409946,54421958,54889324,55489504,55005527,55074788,55542313,12693712,12314958,12336979,73024794,75315562,79839135,21333080,NA,NA,71839051,ActLiabilities_GASB_2014,12336979,payroll_2016,55489504,MktAssets_net_2016,50505971,ActAssets_GASB_2014,21333080,UAAL_GASB_2014,184762,actives_tot_2014,142095,beneficiaries_tot_2014,3828587.25,benefits_tot_2014,26943.85528564453,BeneficiaryBenefit_avg_2014,66772.2746019203,26943.856222949435,26943.856222949435,6,NA,NA,closed,NA,NA,levdollar,NA,NA,15,NA,NA,6,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2014,levdollar,pctdollf_2014,15,UAALAmortPeriod_GASB_2014
77,New York City Teachers,NY,Teachers,NA,NA,NA,37521424,NA,NA,NA,NA,NA,111726,114652,NA,8274685.5,NA,NA,64986437,NA,NA,80419,82777,NA,47.479427337646484,48.615821838378906,NA,NA,NA,NA,7996941.545,8074522,8256100,3818248,4024272,4107455,44489939,44254664,43629545,44489939,44254664,43629545,8274686,8074522,8256100,62306379.111,65040368,70000778,27465013,NA,NA,64986437,ActLiabilities_GASB_2014,8256100,payroll_2016,43629545,MktAssets_net_2016,37521424,ActAssets_GASB_2014,27465013,UAAL_GASB_2014,114652,actives_tot_2015,82777,beneficiaries_tot_2015,4107455,expense_TotBenefits_2016,48615.821838378906,BeneficiaryBenefit_avg_2015,72010.08268499459,49620.727979994444,49620.727979994444,6,NA,NA,closed,NA,NA,levdollar,NA,NA,15,NA,NA,6,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2014,levdollar,pctdollf_2014,15,UAALAmortPeriod_GASB_2014
78,New York State Teachers,NY,Teachers,NA,NA,NA,90007100,99301800,NA,90007124.558,99301816.377,NA,270039,267715,266350,14771300,15021400,15431,96904500,105401800,NA,155931,158458,161148,41.64978790283203,42.19093704223633,42.70387649536133,6494493,6685491.5,6881644.5,14771301,15149363,15431009,6324546,6513931,6701637,108155083,109718917,107506142,108155083,109718917,107506142,14771301,15021357,15431009,97015706,99332104,108577184,6897400,61e5,NA,105401800,ActLiabilities_GASB_2015,15431009,payroll_2016,107506142,MktAssets_net_2016,99301800,ActAssets_GASB_2015,61e5,UAAL_GASB_2015,266350,actives_tot_2016,161148,beneficiaries_tot_2016,6881644.5,benefits_tot_2016,42703.87649536133,BeneficiaryBenefit_avg_2016,57935.08165947062,42703.87780177229,42703.87780177229,5,5,NA,open,open,NA,levpercent,levpercent,NA,NA,NA,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levpercent,pctdollf_2015,NA,UAALAmortPeriod_GASB_2014
79,North Carolina Local Government,NC,General-Local,NA,NA,NA,22682380.725,23649311.273,NA,22682380.725,23649311.273,NA,123184,124974,NA,5331287.5,5541839.5,NA,22718130.124,24360119.869,NA,60408,63110,NA,18.35334014892578,18.72256088256836,NA,1108688.625,1181580.875,NA,5553383,5650694,5860574,1047766,1117822,1193040,22927586,23047342,22759675,22927586,23047342,22759675,5331287.565,5541839.498,5860574,22375668,23496136,24882010,35749.399,710808.596,NA,24360119.869,ActLiabilities_GASB_2015,5860574,payroll_2016,22759675,MktAssets_net_2016,23649311.273,ActAssets_GASB_2015,710808.596,UAAL_GASB_2015,124974,actives_tot_2015,63110,beneficiaries_tot_2015,1181580.875,benefits_tot_2015,18722.56088256836,BeneficiaryBenefit_avg_2015,46894.34602397298,18722.56179686262,18722.56179686262,1,5,NA,closed,closed,NA,levpercent,levdollar,NA,9,12,NA,5,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levdollar,pctdollf_2015,12,UAALAmortPeriod_GASB_2015
80,North Carolina Teachers and State Employees,NC,General-S&L,NA,NA,NA,64734119.837,66169352.203,NA,64734119.837,66169352.203,NA,307313,305291,NA,12932046,13145602,NA,67715066.544,71521915.397,NA,202250,209053,NA,21.301259994506836,21.3077335357666,NA,4308180,4454445.5,NA,13548227,13803148,13934459,3881333,4075030,4224275,65615775,65007030,63268829,65615775,65007030,63268829,12932045.817,13145602.154,13934459,66788196,68692228,72459862,2980946.707,5352563.194,NA,71521915.397,ActLiabilities_GASB_2015,13934459,payroll_2016,63268829,MktAssets_net_2016,66169352.203,ActAssets_GASB_2015,5352563.194,UAAL_GASB_2015,305291,actives_tot_2015,209053,beneficiaries_tot_2015,4454445.5,benefits_tot_2015,21307.7335357666,BeneficiaryBenefit_avg_2015,45643.20271478687,21307.732967237975,21307.732967237975,1,1,NA,closed,closed,NA,levdollar,levdollar,NA,12,12,NA,1,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levdollar,pctdollf_2015,12,UAALAmortPeriod_GASB_2015
81,North Dakota PERS,ND,General-S&L,NA,NA,NA,1895837,2094251.356,2265277.641,1895837.734,2094251.356,2327011.551,22262,22845,23416,973536.375,1024155.9375,1122879.125,2938752.2,3052446.5,3396565.467,9355,10089,10518,12.111245155334473,12.605761528015137,13.430670738220215,NA,NA,NA,888452.06,973536.402,1048548,113300.699,127179.525,141263.796,2281582.863,2371710.809,2414895.657,2281582.863,2371710.809,2414895.657,973536.402,1024155.919,1122879.138,2918552.143,3052446.539,3396565.467,1042914.5,958195.1,1131287.826,3396565.467,ActLiabilities_GASB_2016,1122879.138,payroll_2016,2414895.657,MktAssets_net_2016,2265277.641,ActAssets_GASB_2016,1131287.826,UAAL_GASB_2016,23416,actives_tot_2016,10518,beneficiaries_tot_2016,141263.796,expense_TotBenefits_2016,13430.670738220215,BeneficiaryBenefit_avg_2016,47953.499231294845,13430.670849971477,13430.670849971477,5,5,5,open,open,open,levpercent,levpercent,levpercent,20,20,20,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,20,UAALAmortPeriod_GASB_2016
82,North Dakota Teachers,ND,Teachers,NA,NA,NA,1940473.504,2125017.451,2229292.988,1940473.504,2125017.451,2229292.288,10305,10514,10813,557222.9375,589783.75,627002.3125,3138799.773,3449775.982,3589393.851,7747,8025,8249,21.398181915283203,22.10817527770996,22.69765281677246,165771.71875,177418.109375,187232.9375,580053,615104.86,649724.868,158350.355,168349.762,180617.784,2090977.056,2141920.8,2124335.288,2090977.056,2141920.8,2124335.288,557222.917,589783.78,627002.353,3138799.773,3449775.982,3589393.851,1198326.269,1324758.531,1360100.863,3589393.851,ActLiabilities_GASB_2016,627002.353,payroll_2016,2124335.288,MktAssets_net_2016,2229292.988,ActAssets_GASB_2016,1360100.863,UAAL_GASB_2016,10813,actives_tot_2016,8249,beneficiaries_tot_2016,187232.9375,benefits_tot_2016,22697.65281677246,BeneficiaryBenefit_avg_2016,57985.97549246278,22697.65274578737,22697.65274578737,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,30,28,27,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,27,UAALAmortPeriod_GASB_2016
83,NY State & Local ERS,NY,General-S&L,NA,NA,NA,146046e3,156648e3,NA,146139323.3,156796062.51,NA,493209,491558,NA,24360820,24480046,NA,1587e5,167065e3,NA,389288,396781,NA,19.892135620117188,20.406246185302734,NA,7743770,8096810.5,NA,24361e3,2448e4,24364e3,8465061,8907139,9375197,154273363,161213259,156253265,NA,161213259,156253265,24480045,24985412.285,24364e3,NA,164591504,172303544,12654e3,10417e3,NA,167065e3,ActLiabilities_GASB_2015,24364e3,payroll_2016,156253265,MktAssets_net_2016,156648e3,ActAssets_GASB_2015,10417e3,UAAL_GASB_2015,491558,actives_tot_2015,396781,beneficiaries_tot_2015,8096810.5,benefits_tot_2015,20406.246185302734,BeneficiaryBenefit_avg_2015,49564.852977675066,20406.24551074774,20406.24551074774,5,5,5,open,open,open,levpercent,levpercent,levpercent,NA,NA,NA,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,NA,UAALAmortPeriod_GASB_2014
84,NY State & Local Police & Fire,NY,Safety,NA,NA,NA,25513e3,2733e4,NA,25515485.63344,27375312.11388,NA,31218,31372,NA,3232589.25,3257100,NA,27415e3,29336e3,NA,33117,33527,NA,45.67034912109375,47.91884231567383,NA,NA,NA,NA,NA,3257e3,3232e3,1512465,1606575,1685275,27001986,28199157,27386940,NA,28199157,27386940,3257100,3416246.216,3232e3,NA,28474417,30347727,1902e3,2006e3,NA,29336e3,ActLiabilities_GASB_2015,3232e3,payroll_2016,27386940,MktAssets_net_2016,2733e4,ActAssets_GASB_2015,2006e3,UAAL_GASB_2015,31372,actives_tot_2015,33527,beneficiaries_tot_2015,1685275,expense_TotBenefits_2016,47918.84231567383,BeneficiaryBenefit_avg_2015,103021.80288155042,50266.20335848719,50266.20335848719,5,5,5,open,open,open,levpercent,levpercent,levpercent,NA,NA,NA,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,NA,UAALAmortPeriod_GASB_2014
85,Ohio PERS,OH,General-S&L,NA,NA,NA,74856e3,7805e4,80267e3,74864744.525,78060951.567,NA,329773,326795,327705,12654e3,12321e3,12794e3,89277e3,91823e3,100154e3,219660,205211,207917,23.259132385253906,26.308748245239258,26.85936164855957,NA,NA,NA,12485736.967,12688087.965,13186303.557,5109100.939,5398844.664,5584517.896,76956230.642,74213320.352,77109633.485,77254e3,7455e4,77502e3,12486e3,12688e3,13186e3,89277e3,91822e3,100154e3,14421e3,13773e3,19887e3,100154e3,ActLiabilities_GASB_2016,13186e3,payroll_2016,77109633.485,MktAssets_net_2016,80267e3,ActAssets_GASB_2016,19887e3,UAAL_GASB_2016,327705,actives_tot_2016,207917,beneficiaries_tot_2016,5584517.896,expense_TotBenefits_2016,26859.36164855957,BeneficiaryBenefit_avg_2016,40237.408644970325,26859.361649119597,26859.361649119597,4,4,4,closed,closed,closed,levpercent,levpercent,levpercent,20,NA,19,4,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,19,UAALAmortPeriod_GASB_2016
86,Ohio Police & Fire,OH,Safety,NA,NA,NA,13029300,13653004.516,NA,13029291.146,13653004.516,NA,27451,27602,27446,1903886,1948353.625,2018844.25,18395600,19135900,NA,27715,28130,28580,32.301998138427734,33.29999923706055,34.29999923706055,890288.0625,931176,975928.9375,1975281.819,1986568.535,NA,1110921.132,1156651.932,1172767.206,13453447.836,12923943.156,13682389.24,13453447.836,12923943.156,NA,1986600,2060900,NA,18633864.837,19357013.332,NA,5366300,5482900,NA,19135900,ActLiabilities_GASB_2015,2060900,payroll_2015,13682389.24,MktAssets_net_2016,13653004.516,ActAssets_GASB_2015,5482900,UAAL_GASB_2015,27446,actives_tot_2016,28580,beneficiaries_tot_2016,975928.9375,benefits_tot_2016,34299.99923706055,BeneficiaryBenefit_avg_2016,75089.26619543831,34147.268631910425,34147.268631910425,4,4,NA,open,open,NA,levpercent,levpercent,NA,NA,NA,NA,4,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levpercent,pctdollf_2015,NA,UAALAmortPeriod_GASB_2014
87,Ohio School Employees,OH,General-S&L,NA,NA,NA,11882e3,12446e3,13015e3,12444336.667,13010043.372,13549823.117,121251,122855,124540,2759281.5,2845443.75,2932236.5,17457e3,18087e3,19331e3,72605,74372,76280,13.206221580505371,13.719799041748047,14.205842018127441,958837.6875,1020368.875,1083621.625,2922294,2845443.802,2932236.551,957757.668,1020154.456,1085216.541,12662776.138,12638892.425,12296016.233,12820884,12797184,12451631,2759e3,2845e3,2932e3,17881827,18503281,19770708,5575e3,5641e3,6316e3,19331e3,ActLiabilities_GASB_2016,2932e3,payroll_2016,12296016.233,MktAssets_net_2016,13015e3,ActAssets_GASB_2016,6316e3,UAAL_GASB_2016,124540,actives_tot_2016,76280,beneficiaries_tot_2016,1083621.625,benefits_tot_2016,14205.842018127441,BeneficiaryBenefit_avg_2016,23542.636903806007,14205.841963817515,14205.841963817515,4,4,4,closed,closed,NA,levpercent,levpercent,levpercent,28,27,28,4,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2015,levpercent,pctdollf_2016,28,UAALAmortPeriod_GASB_2016
88,Ohio Teachers,OH,Teachers,NA,NA,NA,66657175,68655999,70114637,65802237,67711067,69081332,169295,164925,169212,9148438,9057095,9562237,96167057,99014654,100756422,152208,158116,157938,42.03200149536133,43.013999938964844,43.66400146484375,6397535,6801180.5,6896162,10725329,9985181,10069269,6504676,6662232,7085043,70988658,70432646,66250103,71843596,71377579,67283408,10725329,10948586,11099607,96167057,99014654,100756422,29509882,30358654,30641786,100756422,ActLiabilities_GASB_2016,11099607,payroll_2016,66250103,MktAssets_net_2016,70114637,ActAssets_GASB_2016,30641786,UAAL_GASB_2016,169212,actives_tot_2016,157938,beneficiaries_tot_2016,6896162,benefits_tot_2016,43664.00146484375,BeneficiaryBenefit_avg_2016,65595.86199560315,43663.728804974104,43663.728804974104,4,4,4,closed,closed,closed,levpercent,levpercent,levpercent,28,30,30,4,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
89,Oklahoma PERS,OK,General-S&L,NA,NA,NA,7759257.716,8420306.645,8790886.036,7759257.716,8420306.645,8790886.036,43947,43843,41806,1744041.5,1808972.75,1790809.625,8753669.153,8996125.901,9427809.623,31833,32754,33749,15.862259864807129,16.143980026245117,16.404369354248047,504943.3125,528779.9375,553631.0625,1744041.536,1744042,1808973,520641.175,542488.709,565412.267,8570104.91,8636441.984,8435578.907,8570105,8636441.984,8435578.907,1744041.536,1808972.785,1790809.603,8753669,8996125.901,9427809.623,994411.437,575819.256,636923.587,9427809.623,ActLiabilities_GASB_2016,1790809.603,payroll_2016,8435578.907,MktAssets_net_2016,8790886.036,ActAssets_GASB_2016,636923.587,UAAL_GASB_2016,41806,actives_tot_2016,33749,beneficiaries_tot_2016,553631.0625,benefits_tot_2016,16404.369354248047,BeneficiaryBenefit_avg_2016,42836.18626512941,16404.36938872263,16404.36938872263,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,13,13,12,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,12,UAALAmortPeriod_GASB_2016
90,Oklahoma Teachers,OK,Teachers,NA,NA,NA,12368960.848,13771884.292,14577868.73,12369e3,13771884.292,14577868.73,89570,90388,90167,4002883.75,4231846,4255e3,19575551.73,20692630.888,22193244.472,56389,58929,60680,19.40972900390625,19.797748565673828,20.71978759765625,1094495.25,1166661.5,NA,4304297.3,4338247.2,4206558.429,1153051.607,1201350.906,1257276.705,14439473.429,14644106.391,13994030.317,14229481.368,14449506.469,13814102.654,4002883.716,4231846.057,4254783.265,19646619.191,20551132.567,22193244.472,7206590.882,6920746.596,7615375.742,22193244.472,ActLiabilities_GASB_2016,4254783.265,payroll_2016,13994030.317,MktAssets_net_2016,14577868.73,ActAssets_GASB_2016,7615375.742,UAAL_GASB_2016,90167,actives_tot_2016,60680,beneficiaries_tot_2016,1166661.5,benefits_tot_2015,20719.78759765625,BeneficiaryBenefit_avg_2016,47187.81000809609,19226.458470665788,19226.458470665788,5,5,5,open,open,open,levpercent,levpercent,levpercent,30,30,30,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
91,Oregon PERS,OR,General-S&L,NA,NA,NA,60014100,61395200,60000100,61474800,62895500,61202400,164859,168177,NA,9115767,9544132,NA,62593600,73458900,76196600,131505,136298,NA,28.902000427246094,29.586000442504883,NA,3804651,4036165,NA,8701657,9000246,9428447,3837870.411,3927167.032,4193307.712,65401492.664,64923626.094,62082059.102,65401500,64923600,62082100,8671800,9115800,9544100,63134800,70665100,77094400,2579500,12063700,16196500,76196600,ActLiabilities_GASB_2016,9544100,payroll_2016,62082059.102,MktAssets_net_2016,60000100,ActAssets_GASB_2016,16196500,UAAL_GASB_2016,168177,actives_tot_2015,136298,beneficiaries_tot_2015,4036165,benefits_tot_2015,29586.000442504883,BeneficiaryBenefit_avg_2015,56750.32852292525,29612.796959603224,29612.796959603224,NA,5,5,closed,closed,closed,levpercent,levpercent,levpercent,NA,20,20,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,20,UAALAmortPeriod_GASB_2016
92,Pennsylvania School Employees,PA,Teachers,NA,NA,NA,57231799,57240946,57265506,57343859,57361589,57390069,263312,259868,257080,12620862,12678213,12851289,92352983,94576710,99989401,213900,219755,224828,24.961999893188477,25.118999481201172,25.202999114990234,5339477,5520620,5666392,12760785,12866473,12951077,6028795,6199681,6340256,52980115,51585521,49832060,52980115,51585521,49832060,12620862,12678213,12851289,92560832,94900830,99388887,35121184,37335764,42723895,99989401,ActLiabilities_GASB_2016,12851289,payroll_2016,49832060,MktAssets_net_2016,57265506,ActAssets_GASB_2016,42723895,UAAL_GASB_2016,257080,actives_tot_2016,224828,beneficiaries_tot_2016,5666392,benefits_tot_2016,25202.999114990234,BeneficiaryBenefit_avg_2016,49989.45464446865,25203.230914298932,25203.230914298932,10,10,10,open,open,open,levdollar,levdollar,levdollar,30,30,30,10,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levdollar,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
93,Pennsylvania State ERS,PA,General-State,NA,NA,NA,26584948,26877127,NA,26584948.43,26877126.928,NA,104431,105025,NA,5719581,5971511,NA,44750670,46328929,NA,122249,124689,NA,20.87761688232422,21.369613647460938,NA,2552267.75,2664555.75,NA,572e4,5972e3,NA,2936591,3069328,NA,27337778,26054890,NA,27337778,26054890,NA,5719581,5971511,NA,42195186,44238721,NA,18165722,19451802,NA,46328929,ActLiabilities_GASB_2015,5971511,payroll_2015,26054890,MktAssets_net_2015,26877127,ActAssets_GASB_2015,19451802,UAAL_GASB_2015,105025,actives_tot_2015,124689,beneficiaries_tot_2015,2664555.75,benefits_tot_2015,21369.613647460938,BeneficiaryBenefit_avg_2015,56857.995715305886,21369.6135986334,21369.6135986334,5,5,NA,closed,closed,NA,levdollar,levdollar,NA,26,24,NA,5,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levdollar,pctdollf_2015,24,UAALAmortPeriod_GASB_2015
94,Phoenix ERS,AZ,General-Local,NA,NA,NA,2120700,2202923.27,2283216,2120700.32,2202900,2283200,7731,7463,7783,509267.25,484853.09375,474e3,3614784,3975908.185,3984137,6290,6688,6885,30.10877227783203,31.081411361694336,30.943645477294922,189384.171875,207872.484375,NA,485227,460441,473974,177447,201178,213047,2222242,2209526,2151421,2222242,2209526,2151421,509267,484853,496333,3614784,3975907,3984137,1494084,1772984.915,1700921,3984137,ActLiabilities_GASB_2016,496333,payroll_2016,2151421,MktAssets_net_2016,2283216,ActAssets_GASB_2016,1700921,UAAL_GASB_2016,7783,actives_tot_2016,6885,beneficiaries_tot_2016,207872.484375,benefits_tot_2015,30943.645477294922,BeneficiaryBenefit_avg_2016,63771.424900424005,30192.08197167756,30192.08197167756,4,4,4,open,open,open,levpercent,levpercent,levpercent,25,20,20,4,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,20,UAALAmortPeriod_GASB_2016
95,Rhode Island ERS,RI,General-S&L,NA,NA,NA,6191278.135,6260086.38,6240795.049000001,6191278.135,6260086.38,6240795.049000001,24567,24466,24289,1605236,1635414.5,1637849.625,10542944.478,10810522,10870777.118,21941,21943,22145,36.184356689453125,36.534400939941406,20731.615234375,793921,801674.375,NA,1604895.669,1636772.604,1651983.835,804148.987,803566.022,821699.319,6396182.285,6163956.075,5799032.677,6396182.282,6163956.074,5799032.677,1657770.156,1687550.251,1703221.902,10612087.617,10903387.054,10904873.174,4351666.343,4550435.62,4629982.069,10870777.118,ActLiabilities_GASB_2016,1703221.902,payroll_2016,5799032.677,MktAssets_net_2016,6240795.049000001,ActAssets_GASB_2016,4629982.069,UAAL_GASB_2016,24289,actives_tot_2016,22145,beneficiaries_tot_2016,801674.375,benefits_tot_2015,20731615.234375,BeneficiaryBenefit_avg_2016,70123.17929927127,36201.14585685256,36201.14585685256,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,21,20,19,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,19,UAALAmortPeriod_GASB_2016
96,Rhode Island Municipal,RI,General-Local,NA,NA,NA,1341062.451,1407430.132,1453100.644,1341062.449,1407430.132,1453100.644,7263,7345,7373,313673.59375,323880.125,329126304,1593790.437,1678940.147,1750384.696,5129,5168,5334,16.75200080871582,17.027999877929687,17.351999282836914,NA,NA,NA,311908.168,319482.277,330211.392,87151.573,87673.886,94569.993,1393744.947,1392224.913,1357876.323,1393744.947,1392224.91,1357876.325,313673.601,323880.124,329126.319,1609885.448,1701363.525,1745304.512,252727.986,271510.015,297284.052,1750384.696,ActLiabilities_GASB_2016,329126.319,payroll_2016,1357876.323,MktAssets_net_2016,1453100.644,ActAssets_GASB_2016,297284.052,UAAL_GASB_2016,7373,actives_tot_2016,5334,beneficiaries_tot_2016,94569.993,expense_TotBenefits_2016,17351.999282836914,BeneficiaryBenefit_avg_2016,44639.40309236403,17729.657480314963,17729.657480314963,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,21,20,19,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,19,UAALAmortPeriod_GASB_2016
